season,week,couple_idx,couple_name,F_mean,F_median,F_q05,F_q95,F_q025,F_q975,CI_width_90,CI_width_95,is_eliminated
5,8,8,Mel B / Maksim Chmerkoskiy,0.2409547567367553,0.1633244752883911,0.0100108355050906,0.7118589937686918,0.0063096877594944,0.8117415219545365,0.494611358144991,0.5777956276334243,False
5,8,10,Marie Osmond / Jonathan Roberts,0.0638678148388862,0.0156526807695627,0.00074272195925,0.2941317766904823,0.0003609072395192,0.4460921540856363,0.20210450479163644,0.3125573426223987,False
5,9,3,Jennie Garth / Derek Hough,0.0499333888292312,0.0207564942538738,0.0012857726309448,0.204247350990772,0.000688414950855,0.3114689901471142,0.1453729879186282,0.22659394003038977,True
5,9,7,Helio Castroneves / Julianne Hough,0.5645273923873901,0.5822452902793884,0.0861409734934568,0.9600331395864484,0.0550313434563577,0.9812995702028277,0.5991529679041061,0.6464592817681558,False
5,9,8,Mel B / Maksim Chmerkoskiy,0.3361141681671142,0.235769897699356,0.0177605440840125,0.8508309125900266,0.0062488385592587,0.9198173433542252,0.5913437630155004,0.6601216732764089,False
5,9,10,Marie Osmond / Jonathan Roberts,0.0494250431656837,0.0174632668495178,0.0008423541439697,0.1859653279185295,0.0003620580151618,0.2945161923766136,0.1322193707302725,0.2138623153320863,False
5,10,7,Helio Castroneves / Julianne Hough,0.5682612061500549,0.6018950343132019,0.0478157211095094,0.9770334154367446,0.0204377421643584,0.9890824884176256,0.6501651927194764,0.6899145612280803,False
5,10,8,Mel B / Maksim Chmerkoskiy,0.3675838112831116,0.2927129864692688,0.010618527373299,0.9020087748765944,0.0061400824808515,0.9638545081019402,0.6391053209705471,0.6989806025933641,False
5,10,10,Marie Osmond / Jonathan Roberts,0.064154990017414,0.0207700654864311,0.0009258740174118,0.2691693633794784,0.0004526099641225,0.3460162237286567,0.18382999945082087,0.24106809877463983,False
6,1,0,Cristian de la Fuente / Cheryl Burke,0.127417579293251,0.054713949561119,0.0046403426444157,0.5381856381893156,0.0024178556748665,0.591876745223999,0.3658482084140787,0.4114411251471863,False
6,1,1,Steve Guttenberg / Anna Trebunskaya,0.0329124517738819,0.0084326351061463,0.0007659229275304,0.1311620861291883,0.0003532283262757,0.2046809215098623,0.09522605834571984,0.15189475121439125,False
6,1,2,Priscilla Presley / Louis van Amstel,0.0292624775320291,0.0105606215074658,0.000667108190828,0.120213279500603,0.0004018292915134,0.1686560168862344,0.08414318895395954,0.12055180501711786,False
6,1,3,Marlee Matlin / Fabian Sanchez,0.0794636234641075,0.0378949865698814,0.0016347655793651,0.2979177370667449,0.0012741076934617,0.5701124891638756,0.20464740076469098,0.3999566969544503,False
6,1,4,Shannon Elizabeth / Derek Hough,0.0544422641396522,0.0232956074178218,0.0019936814380344,0.2126209355890747,0.0012218397838296,0.2856543809175494,0.15019014487130375,0.20645751281001834,False
6,1,5,Marissa Jaret Winokur / Tony Dovolani,0.0442865937948226,0.0114683862775564,0.0004503698597545,0.2233951419591899,0.0002601882457383,0.3062453590333463,0.16213692848196168,0.2265215724315716,False
6,1,6,Jason Taylor / Edyta Sliwinska,0.2209888249635696,0.1427467316389084,0.0092730110976845,0.6866305053234101,0.0053175005828961,0.7312431111931802,0.47124028501290266,0.5140923342441697,False
6,1,7,Kristi Yamaguchi / Mark Ballas,0.2474438846111297,0.1629951894283294,0.0150533530395478,0.7710018068552014,0.0082621817244216,0.8701808437705041,0.5433826650714366,0.6306732635572782,False
6,1,8,Monica Seles / Jonathan Roberts,0.0105504775419831,0.0032376023009419,0.0001368784382066,0.0445549942553043,9.416234879608964e-05,0.0665619155392051,0.03057646114269586,0.04657604693105984,False
6,1,9,Penn Jillette / Kym Johnson,0.0252334140241146,0.0045831883326172,0.0002516744032618,0.090855715796351,0.0002086782569676,0.1450313415378332,0.06219914960807003,0.10120406263660522,False
6,1,10,Adam Carolla / Julianne Hough,0.0135761741548776,0.0044215302914381,0.0002211966253526,0.0571471367031335,0.0001084617164451,0.1025230096653104,0.040621251917223974,0.07439252244195879,False
6,1,11,Mario / Karina Smirnoff,0.1144220158457756,0.0648020058870315,0.0063058241736143,0.3981319606304163,0.0026165606337599,0.4952632330358029,0.279806931087573,0.3581171830138751,False
6,2,0,Cristian de la Fuente / Cheryl Burke,0.0928505137562751,0.0395885109901428,0.0019228369696065,0.3851204738020884,0.0011078438226832,0.5569703415036207,0.27576487853741705,0.40720025903507034,False
6,2,1,Steve Guttenberg / Anna Trebunskaya,0.0167538281530141,0.0040369536727666,0.0003879905430949,0.0714989233762024,0.0001908598656882,0.1075751272961499,0.05153599789263808,0.07922085265007636,False
6,2,2,Priscilla Presley / Louis van Amstel,0.0109093794599175,0.0036823940463364,0.0002235649109934,0.0393510194495318,0.0001443766104785,0.0634001361206174,0.028921007561993714,0.04759446373610681,False
6,2,3,Marlee Matlin / Fabian Sanchez,0.0801428258419036,0.0314366109669208,0.001423683844041,0.3527145445346829,0.0010977179030305,0.462608437240124,0.25037294770746266,0.33483194343242456,False
6,2,4,Shannon Elizabeth / Derek Hough,0.0540904514491558,0.030949393287301,0.0039440602180548,0.183316309005022,0.0022104892937932,0.2591910257935524,0.12587417894868527,0.1835718856320533,False
6,2,5,Marissa Jaret Winokur / Tony Dovolani,0.0555354319512844,0.0171200931072235,0.0018055292253848,0.2261819414794442,0.0013739467132836,0.3166792862117294,0.16350361036756114,0.23388696180159024,False
6,2,6,Jason Taylor / Edyta Sliwinska,0.3227947950363159,0.2544790208339691,0.0159907024819403,0.8452973037958145,0.010504888696596,0.901362656056881,0.5795230379660398,0.6337069840833404,False
6,2,7,Kristi Yamaguchi / Mark Ballas,0.1582521647214889,0.088886983692646,0.0055648206733167,0.5337236016988748,0.0019570651144022,0.6085902199149132,0.37410711337137104,0.4374033889202773,False
6,2,8,Monica Seles / Jonathan Roberts,0.0090611316263675,0.0022400941234081,0.0001048731315677,0.0361638525500893,2.9735138969044784e-05,0.0472649447619915,0.024808301150901144,0.033080645951201866,True
6,2,9,Penn Jillette / Kym Johnson,0.0319866649806499,0.0048581324517726,0.000170880996302,0.1302681885659693,0.0001160099967819,0.2877531029284002,0.08911958370658794,0.2005738315743964,True
6,2,10,Adam Carolla / Julianne Hough,0.0367847308516502,0.0091852890327572,0.0002632922827615,0.1647459916770456,0.0002172018634155,0.2642292991280559,0.12145118537200413,0.19844031140636215,False
6,2,11,Mario / Karina Smirnoff,0.1308381259441375,0.0653823018074035,0.0032748615951277,0.4440323635935777,0.0021773568820208,0.6368822902441026,0.32221779293642233,0.4723307488565996,False
6,3,0,Cristian de la Fuente / Cheryl Burke,0.2189003974199295,0.1288555413484573,0.0111970433499664,0.714401668310165,0.0048812870169058,0.7992168933153154,0.5084150698478035,0.5846086897550631,False
6,3,1,Steve Guttenberg / Anna Trebunskaya,0.0266296379268169,0.0087243691086769,0.0004079705409822,0.126555950939655,0.0002522187685826,0.159886159002781,0.08913856385691515,0.11482464301539994,True
6,3,2,Priscilla Presley / Louis van Amstel,0.0470812991261482,0.0224212482571601,0.0013318451703526,0.1936009302735327,0.0008809967519482,0.2357326745986939,0.13330244793708879,0.1657474562480697,False
6,3,3,Marlee Matlin / Fabian Sanchez,0.0425593517720699,0.008377781137824,0.0006613025994738,0.2147296920418738,0.0003623861150117,0.2397197183221579,0.14821343303697618,0.1686965887119669,False
6,3,4,Shannon Elizabeth / Derek Hough,0.093984916806221,0.0438707619905471,0.004842706862837,0.3721680313348765,0.0037008927669376,0.4771357364952566,0.2562619863428857,0.33621576601857706,False
6,3,5,Marissa Jaret Winokur / Tony Dovolani,0.0296277478337287,0.0061945179477334,0.0003703165566548,0.1228513639420268,0.0002270597320602,0.2017248671501877,0.08752496042896932,0.14657432267885007,False
6,3,6,Jason Taylor / Edyta Sliwinska,0.2083779722452163,0.1278364062309265,0.0102489656303077,0.7022827416658398,0.0056068770703859,0.7536899775266649,0.5010784246899678,0.551382268024777,False
6,3,7,Kristi Yamaguchi / Mark Ballas,0.247698962688446,0.1435007452964782,0.0163357108831405,0.7654783129692069,0.0129198191454634,0.8557429805397989,0.5400910356321061,0.6185338548843291,False
6,3,10,Adam Carolla / Julianne Hough,0.0463550612330436,0.0120443869382143,0.0002632729861943,0.2717322051525115,0.0001803964278224,0.3335993580520155,0.18984309607587158,0.2373501484515152,False
6,3,11,Mario / Karina Smirnoff,0.0387845486402511,0.0162200145423412,0.0011937880539335,0.1343218766152858,0.0006533090956509,0.1613173879683019,0.09823939712255644,0.1206866744151338,False
6,4,0,Cristian de la Fuente / Cheryl Burke,0.1339228302240371,0.0750336498022079,0.0053191403625532,0.4655954703688613,0.0026304126018658,0.5975422650575638,0.333886878753222,0.4392966301676827,False
6,4,2,Priscilla Presley / Louis van Amstel,0.0081873787567019,0.0018337556393817,0.0001302180782658,0.0287473834119737,0.000112617591003,0.050953974481672,0.020458199982123743,0.03699836047758501,False
6,4,3,Marlee Matlin / Fabian Sanchez,0.0429443754255771,0.0154177565127611,0.0005941476498264,0.1596968591213224,0.0004460672185814,0.2158531296998266,0.11426281356373322,0.15747507019793733,False
6,4,4,Shannon Elizabeth / Derek Hough,0.1383002251386642,0.0731731802225112,0.0065020323265343,0.4611018031835554,0.0042867745039984,0.5186236068606379,0.3215035219595079,0.3702786638155067,False
6,4,5,Marissa Jaret Winokur / Tony Dovolani,0.0602575689554214,0.0198645368218421,0.0012282654701266,0.2736118957400316,0.0004341006933827,0.3929315842688085,0.18998799660790402,0.2786804966250931,False
6,4,6,Jason Taylor / Edyta Sliwinska,0.3673879206180572,0.3128520846366882,0.0311696423217654,0.8486955106258393,0.0206652556546032,0.9045193582773208,0.5752245535244982,0.6330544032776244,False
6,4,7,Kristi Yamaguchi / Mark Ballas,0.192188873887062,0.118131399154663,0.0098486937116831,0.5844214200973508,0.0039721315319184,0.6743202194571496,0.41745726100136427,0.4957833375049446,False
6,4,10,Adam Carolla / Julianne Hough,0.0109536396339535,0.0024376651272177,0.0001067928631528,0.0468002062290906,6.4913439200609e-05,0.0808575060218573,0.03195746446881701,0.05628760579521635,True
6,4,11,Mario / Karina Smirnoff,0.0458571687340736,0.0192059278488159,0.0016102666559163,0.1973193064332007,0.0008364110923139,0.2377403926104308,0.13505877370015,0.16642126367755297,False
6,5,0,Cristian de la Fuente / Cheryl Burke,0.0932534486055374,0.0468612536787986,0.0023969743633642,0.3404701724648472,0.0013284083252074,0.4179151862859731,0.23197793682523352,0.2909818904270804,False
6,5,2,Priscilla Presley / Louis van Amstel,0.0046006119810044,0.0014066607691347,9.730444180604536e-05,0.0138456708285957,4.356459703558357e-05,0.0216953317634761,0.009429754711114215,0.015117054767407982,True
6,5,3,Marlee Matlin / Fabian Sanchez,0.0381708517670631,0.0100110508501529,0.0004498800684814,0.1596392221748827,0.0003566352446796,0.2844822891056537,0.11655512706227493,0.2117641220768134,False
6,5,4,Shannon Elizabeth / Derek Hough,0.0457302667200565,0.0168432556092739,0.0023227749741636,0.1726009845733639,0.0015574893244775,0.2858306713402272,0.12318578979630179,0.20934469873580805,False
6,5,5,Marissa Jaret Winokur / Tony Dovolani,0.0712727010250091,0.0264788530766963,0.001173327001743,0.3107932552695274,0.0005737202765885,0.5431271553039551,0.2199305460509005,0.3923048740792017,False
6,5,6,Jason Taylor / Edyta Sliwinska,0.3259059488773346,0.2585960626602173,0.0152209427673369,0.8077794343233108,0.0112528127618134,0.8770906835794449,0.5461342934471323,0.60733630345288,False
6,5,7,Kristi Yamaguchi / Mark Ballas,0.281287670135498,0.1863413155078888,0.0121728609781712,0.8096844494342803,0.0074241135152988,0.8955493271350861,0.567283383808048,0.6430752569098548,False
6,5,11,Mario / Karina Smirnoff,0.1397784203290939,0.0710204392671585,0.0048264707904309,0.5508702933788296,0.0029319336579646,0.6902367740869523,0.3878463668355001,0.4969425353805681,False
6,6,0,Cristian de la Fuente / Cheryl Burke,0.2347064167261123,0.1557202488183975,0.0105273163877427,0.7220677435398102,0.0065367745002731,0.7645164608955384,0.4933157605377528,0.5349430098731802,False
6,6,3,Marlee Matlin / Fabian Sanchez,0.0152836740016937,0.0041310624219477,0.0002136481329216,0.0523009480908512,0.0001361719510896,0.0836461797356606,0.03687949574508103,0.060188870377335654,True
6,6,4,Shannon Elizabeth / Derek Hough,0.050108466297388,0.0174931064248085,0.0019670439010951,0.2001552537083624,0.001384014141513,0.2947970546782019,0.13992610147329992,0.21087489094853668,False
6,6,5,Marissa Jaret Winokur / Tony Dovolani,0.1031563729047775,0.0459946207702159,0.0011351415305398,0.3829259872436518,0.0009352972178021,0.5198538869619375,0.27428096074852343,0.37948439336079565,False
6,6,6,Jason Taylor / Edyta Sliwinska,0.1480502784252166,0.0696619600057601,0.0052951078629121,0.5793458193540573,0.002296428423142,0.7733594924211503,0.41303386502199263,0.5647416796541231,False
6,6,7,Kristi Yamaguchi / Mark Ballas,0.2808967530727386,0.1907718777656555,0.0111846204381436,0.7555068969726562,0.0080706440145149,0.8044717848300937,0.5107074983723435,0.5562469343584407,False
6,6,11,Mario / Karina Smirnoff,0.1677980870008468,0.0982498973608017,0.0045859661418944,0.5914054751396177,0.0020173431461444,0.654000298678875,0.4135152990047391,0.46767894713102953,False
6,7,0,Cristian de la Fuente / Cheryl Burke,0.0521923974156379,0.0132174910977482,0.0007313443144084,0.2499357774853702,0.0003506643064611,0.3581322304904464,0.17917277434477075,0.26185372426035775,False
6,7,4,Shannon Elizabeth / Derek Hough,0.0309106688946485,0.0121063515543937,0.0012541946955025,0.108648909628391,0.0007327744955546,0.1765398062765599,0.0764621087389132,0.12741605160288969,True
6,7,5,Marissa Jaret Winokur / Tony Dovolani,0.1212580949068069,0.0525291487574577,0.0014991076954174,0.514184659719467,0.0006898691237438,0.6698090672492985,0.37540817960539025,0.4987474435438632,False
6,7,6,Jason Taylor / Edyta Sliwinska,0.4999374449253082,0.5103581547737122,0.0701665241271257,0.9367261290550232,0.031576566118747,0.9770700678229332,0.6246676274509116,0.6937989647333992,False
6,7,7,Kristi Yamaguchi / Mark Ballas,0.2111693918704986,0.1256587207317352,0.0097101054154336,0.7137115955352772,0.0039522695413324,0.7960234850645065,0.4876828251699183,0.558537907274048,False
6,7,11,Mario / Karina Smirnoff,0.0845322534441948,0.0340291410684585,0.0009213811426889,0.3211369544267654,0.0003699139269883,0.4731734134256843,0.22016448041807007,0.3309101033425879,False
6,8,0,Cristian de la Fuente / Cheryl Burke,0.5124078989028931,0.5168457627296448,0.0691169647499919,0.9500064462423324,0.0391928277909755,0.9656836062669756,0.6341762001802635,0.6789755819795628,False
6,8,5,Marissa Jaret Winokur / Tony Dovolani,0.0452551133930683,0.0090890331193804,0.0003822515674983,0.2524973496794699,0.0002806396132655,0.2986328035593034,0.17272086193851194,0.20806530810070578,False
6,8,6,Jason Taylor / Edyta Sliwinska,0.2003587484359741,0.1118596047163009,0.0050990072544664,0.7339751332998276,0.0029379453335423,0.8073218613862995,0.5223759538685057,0.5868368396952386,False
6,8,7,Kristi Yamaguchi / Mark Ballas,0.1978668272495269,0.1057759150862693,0.0070387533865869,0.7164899647235865,0.0047274633543565,0.81767902225256,0.5229245073054247,0.6099660581715224,False
6,8,11,Mario / Karina Smirnoff,0.0441112890839576,0.0188678875565528,0.0012001072871498,0.1822961963713168,0.0004546531083178,0.2352244786918164,0.1296826171192614,0.1711352650874396,True
6,9,0,Cristian de la Fuente / Cheryl Burke,0.3449004292488098,0.2840944230556488,0.0293794762343168,0.8329319745302199,0.0233699074946343,0.8934561654925347,0.5668583765064452,0.6248088352353123,False
6,9,5,Marissa Jaret Winokur / Tony Dovolani,0.0334097705781459,0.0090652834624052,0.0006819859467213,0.1296042338013649,0.0003192481679434,0.1993045896291733,0.09282103420286637,0.14583580329128,True
6,9,6,Jason Taylor / Edyta Sliwinska,0.3010924160480499,0.245196133852005,0.0152853335719555,0.8021295577287674,0.0101620649802498,0.8177176579833032,0.5582021557571836,0.5831760999409824,False
6,9,7,Kristi Yamaguchi / Mark Ballas,0.3205974102020263,0.2703287601470947,0.0246880033053457,0.8303868740797042,0.0126472938340157,0.9060915410518646,0.5755865063021591,0.6497254006022752,False
6,10,0,Cristian de la Fuente / Cheryl Burke,0.1253807991743087,0.0492832623422145,0.0028362050303258,0.4873367995023727,0.0014515011949697,0.6668178692460061,0.3571518676939573,0.49927980045207193,False
6,10,6,Jason Taylor / Edyta Sliwinska,0.4840346872806549,0.5038120746612549,0.0306483643129468,0.9562175542116164,0.014582931715995,0.9845173880457878,0.6528254123933005,0.696394110505382,False
6,10,7,Kristi Yamaguchi / Mark Ballas,0.3905844092369079,0.3340813517570495,0.0165274242404848,0.9051845908164976,0.0085099012008868,0.9600729078054429,0.6560939736726575,0.7151446444147379,False
7,1,0,Ted McGinley / Inna Brayer,0.0099127413704991,0.0018690566066652,0.0001198476551508,0.0456572826951741,6.138311764516403e-05,0.0611526905559003,0.03347289982677909,0.045711843112324506,True
7,1,1,Cloris Leachman / Corky Ballas,0.0061833043582737,0.001477928366512,8.607378258602693e-05,0.0276728451251983,4.76438172881899e-05,0.0335402674973011,0.0191611313679656,0.02368066983125748,False
7,1,2,Susan Lucci / Tony Dovolani,0.0179665517061948,0.0047418293543159,0.000302805150568,0.0531328678131102,0.0002038002916378,0.0811929335817694,0.03631978305956863,0.05667785567863867,False
7,1,3,Cody Linley / Julianne Hough,0.0919644832611084,0.0392087399959564,0.0028471313533373,0.3731024637818335,0.0017015195393469,0.5535016387701038,0.25519572339324065,0.38714922999828727,False
7,1,4,Misty May-Treanor / Maksim Chmerkoskiy,0.1040081679821014,0.049113068729639,0.0027836447814479,0.4461528003215786,0.0012169394874945,0.5681226149201394,0.30354130919257843,0.3950823885922476,False
7,1,5,Maurice Greene / Cheryl Burke,0.0754071846604347,0.0425572507083416,0.0043188919778913,0.2521381512284277,0.0025099151825997,0.3776768296957019,0.17071961481572392,0.26308581885727655,False
7,1,6,Warren Sapp / Kym Johnson,0.1841001063585281,0.1246609687805175,0.0073923533083871,0.598945236206054,0.0054438265622593,0.6828604534268383,0.42725103764067623,0.4980465574860959,False
7,1,7,Jeffrey Ross / Edyta Sliwinska,0.0241416525095701,0.0062590055167675,0.0002679658755369,0.0999567713588476,0.000135791242792,0.1461655255407097,0.06854457863695129,0.10220980355937112,True
7,1,8,Toni Braxton / Alec Mazo,0.0690847411751747,0.0351767390966415,0.0032415737397968,0.266106393933296,0.0027718702156562,0.3477603197097779,0.18440579253338557,0.2463605619317471,False
7,1,9,Lance Bass / Lacey Schwimmer,0.1309752315282821,0.0705932006239891,0.0065342443529516,0.4331037506461138,0.0048138413461856,0.575556790828705,0.312064603332075,0.42503020959429155,False
7,1,10,Kim Kardashian / Mark Ballas,0.0209903232753276,0.0083602238446474,0.0005275537725538,0.0735685251653193,0.0004113363691431,0.1809845928102732,0.050026227609611035,0.1258952034984025,False
7,1,11,Rocco DiSpirito / Karina Smirnoff,0.0244101006537675,0.0071231629699468,0.000302273487614,0.0986492570489644,0.0002214285370428,0.1584781918674707,0.07177497611224211,0.11757062625734088,False
7,1,12,Brooke Burke / Derek Hough,0.2408553510904312,0.184423565864563,0.019752140622586,0.6564161509275436,0.0157798983855173,0.7153274103999144,0.44529959702153066,0.49806240071240376,False
7,2,1,Cloris Leachman / Corky Ballas,0.0124422749504446,0.0034681411925703,0.0003286966239102,0.0570731656625866,0.0001459097660699,0.0948163077235223,0.039166004839366726,0.06651574795406164,False
7,2,2,Susan Lucci / Tony Dovolani,0.0250196829438209,0.0103695318102836,0.0008495313377352,0.093632001057267,0.0005778382139396,0.1599706631153823,0.06708554099733963,0.11731574561521187,False
7,2,3,Cody Linley / Julianne Hough,0.0854288414120674,0.043459802865982,0.0034981404198333,0.3299085780978202,0.0016441841056803,0.3945222482085233,0.2347398708543339,0.28761076968787097,False
7,2,4,Misty May-Treanor / Maksim Chmerkoskiy,0.0969437584280967,0.0449953563511371,0.0034689065651036,0.397598350048065,0.002258378083934,0.4421800576150417,0.28907463200424405,0.3284513155945525,False
7,2,5,Maurice Greene / Cheryl Burke,0.0623736530542373,0.0330368131399154,0.0038584751426242,0.2454478442668913,0.002874073194107,0.2767228044569494,0.17521096014323267,0.2021709364203082,False
7,2,6,Warren Sapp / Kym Johnson,0.3281956911087036,0.2412502467632293,0.0231023550033569,0.8289336442947387,0.0149011240573599,0.89075126349926,0.5875963004025913,0.650113627115731,False
7,2,8,Toni Braxton / Alec Mazo,0.0721296146512031,0.0265677608549594,0.0017658409255091,0.3079166650772086,0.0010230197556666,0.4264265008270741,0.2141330664438744,0.3028822915689232,False
7,2,9,Lance Bass / Lacey Schwimmer,0.1023893281817436,0.0422472432255744,0.001759030111134,0.4423180580139159,0.0015440749906701,0.4981215693056586,0.3055474649175385,0.35057920512132523,False
7,2,10,Kim Kardashian / Mark Ballas,0.0053734285756945,0.000992442946881,4.789872582477983e-05,0.0292607240378855,2.615870371300844e-05,0.0436687243171036,0.02121250022299988,0.032259164220347955,True
7,2,11,Rocco DiSpirito / Karina Smirnoff,0.0135640623047947,0.0042203133925795,0.0003684255309053,0.0493685457855462,0.0002080639678752,0.0803583022207023,0.03573939449129838,0.059508554586817516,False
7,2,12,Brooke Burke / Derek Hough,0.1961396634578704,0.1190467625856399,0.008521319180727,0.6046612203121182,0.0053231914178468,0.6557932600378992,0.4411430701897612,0.48998538590259566,False
7,3,1,Cloris Leachman / Corky Ballas,0.0032326236832886,0.000866272021085,4.801016439159867e-05,0.0158611214719712,1.0035155901277905e-05,0.0239274184219539,0.011177133560834333,0.017208828847198328,False
7,3,2,Susan Lucci / Tony Dovolani,0.0225127022713422,0.0057221893221139,0.0004491182015044,0.1125504758208987,0.0002573831236077,0.149583971872926,0.07897821396020355,0.10709226889316163,False
7,3,3,Cody Linley / Julianne Hough,0.0545888133347034,0.0220796465873718,0.0024252534902188,0.1911912448704237,0.0013329620764125,0.2554681509733201,0.13735011391507368,0.18823250170028394,False
7,3,5,Maurice Greene / Cheryl Burke,0.1517881900072097,0.0918505191802978,0.0063643799163401,0.5882800459861753,0.0048432744224555,0.6795954391360284,0.4089457657216208,0.4826968811974198,False
7,3,6,Warren Sapp / Kym Johnson,0.25472491979599,0.1901262998580932,0.0127480271738022,0.7440782785415648,0.0074150837375782,0.8350701734423638,0.5386498111377731,0.6205358878114235,False
7,3,8,Toni Braxton / Alec Mazo,0.0440327674150466,0.0146159259602427,0.000511883792933,0.1903352633118626,0.0002027942267886,0.2657740637660027,0.1390170986502129,0.19798128951091482,False
7,3,9,Lance Bass / Lacey Schwimmer,0.1174143478274345,0.0575955361127853,0.0033223506296053,0.4686023294925688,0.0021807095094118,0.6266119733452798,0.3293049497191879,0.4498762560115501,False
7,3,11,Rocco DiSpirito / Karina Smirnoff,0.0286883022636175,0.0091252336278557,0.0005931960768066,0.1401859216392035,0.0004669859728892,0.1848504975438118,0.10136543817991991,0.13629305822052593,False
7,3,12,Brooke Burke / Derek Hough,0.32301726937294,0.2485651075839996,0.0292227959260344,0.8229051291942592,0.012300890753977,0.8991271361708641,0.5765010776464081,0.6557170664007194,False
7,4,1,Cloris Leachman / Corky Ballas,0.0211282018572092,0.0055335196666419,0.0002725436745095,0.0751448415219781,0.0002095842715789,0.1434348307549954,0.05161501460760332,0.10050762498585382,False
7,4,2,Susan Lucci / Tony Dovolani,0.055957842618227,0.0175153780728578,0.0011538090126123,0.2776270538568489,0.0005312687251716,0.3660087361931804,0.20318059375969771,0.27340991633222406,False
7,4,3,Cody Linley / Julianne Hough,0.1264275312423706,0.0635649561882019,0.0039018287905491,0.5222056329250332,0.0027282200637273,0.6091355726122858,0.3690806417048406,0.43956779744273855,False
7,4,5,Maurice Greene / Cheryl Burke,0.0501539856195449,0.0232414510101079,0.0019036449026316,0.2411242805421351,0.0012088234216207,0.2688254460692406,0.17475190578756658,0.19900358762505702,False
7,4,6,Warren Sapp / Kym Johnson,0.1283278316259384,0.0554164946079254,0.0042968356283381,0.4877732813358305,0.0037006095983088,0.5735000997781755,0.33919933894778564,0.40693615051319115,False
7,4,8,Toni Braxton / Alec Mazo,0.0370536893606185,0.0105657763779163,0.0009167860727757,0.1716364443302152,0.000540926605754,0.2468056183308363,0.1253926986761833,0.18412612162998152,False
7,4,9,Lance Bass / Lacey Schwimmer,0.3199862241744995,0.2514192163944244,0.0186572408303618,0.8199754208326336,0.0110563680762425,0.8577640742063525,0.5653290672985551,0.6080711127022022,False
7,4,11,Rocco DiSpirito / Karina Smirnoff,0.0089699691161513,0.0026891371235251,0.0002163139688491,0.0456324597820639,9.03032649148372e-05,0.0560605945065618,0.03107427241752939,0.0389827793388041,True
7,4,12,Brooke Burke / Derek Hough,0.251994639635086,0.1777234077453613,0.0110666574910283,0.7555565059185028,0.0086485706269741,0.834911422431469,0.5472485564648522,0.6182563871139224,False
7,5,1,Cloris Leachman / Corky Ballas,0.0179357975721359,0.0054419664666056,0.0002412680019915,0.0888780411332844,0.0001872113320132,0.124515145085752,0.0610451026962535,0.08716259417149617,False
7,5,2,Susan Lucci / Tony Dovolani,0.0144791873171925,0.0044470280408859,0.0003088157129241,0.0701704807579515,0.0002214109339547,0.0900611076503992,0.04901091977666694,0.06415739731795775,False
7,5,3,Cody Linley / Julianne Hough,0.2256250232458114,0.1403914541006088,0.0112653045915067,0.7532902449369425,0.0063917068648152,0.7978725150227547,0.5473568748892671,0.5943154258345689,False
7,5,5,Maurice Greene / Cheryl Burke,0.2154546976089477,0.1469286829233169,0.0111795963253825,0.7382115572690964,0.0084289534017443,0.8429219186306,0.5363202365211627,0.6266396926226416,False
7,5,6,Warren Sapp / Kym Johnson,0.1646521538496017,0.0918530374765396,0.0081966610858216,0.5952051013708113,0.0039486534777097,0.7593286946415901,0.42028752829005206,0.550544213489242,False
7,5,8,Toni Braxton / Alec Mazo,0.010824947617948,0.0020302343182265,0.000103164030952,0.0449360584840177,7.052545406622812e-05,0.0564131060615182,0.03224925159939806,0.04125571674949441,True
7,5,9,Lance Bass / Lacey Schwimmer,0.0555821806192398,0.0208649560809135,0.0010278976988047,0.2409593053162098,0.0005983958399156,0.2766905874013902,0.17007812921967713,0.19922325522790868,False
7,5,12,Brooke Burke / Derek Hough,0.2954460084438324,0.2126566469669342,0.0159733833745121,0.8356429666280741,0.011094836005941,0.8870316788554191,0.5738240555720662,0.6242194037598392,False
7,6,1,Cloris Leachman / Corky Ballas,0.0038576964288949,0.0008199574658647,3.215480764993118e-05,0.016885159164667,1.3483212728715444e-05,0.0283135726582259,0.011832007632773521,0.020225229386911684,True
7,6,2,Susan Lucci / Tony Dovolani,0.035746868699789,0.0109265968203544,0.0005009168191463,0.1247910588979717,0.0002932099319878,0.2242649536579848,0.08969420951033816,0.1645301497972642,False
7,6,3,Cody Linley / Julianne Hough,0.1000655740499496,0.0460813976824283,0.0037078582332469,0.3730889216065406,0.001826643050299,0.4273430809378624,0.2682584787229567,0.3145717450824501,False
7,6,5,Maurice Greene / Cheryl Burke,0.0859663188457489,0.0377678498625755,0.0036538316402584,0.3268803015351295,0.0023775273089995,0.4159035101532936,0.23546870479889492,0.30665751923223544,False
7,6,6,Warren Sapp / Kym Johnson,0.2511618435382843,0.1691035032272339,0.0136070272885262,0.7128232985734935,0.0083911655354313,0.8658673942089082,0.5092962238049842,0.6357780922530882,False
7,6,9,Lance Bass / Lacey Schwimmer,0.3088859617710113,0.2235366404056549,0.0209585681557655,0.8549567967653274,0.0080165618564933,0.8901997387409211,0.5743798210522536,0.6184681754635253,False
7,6,12,Brooke Burke / Derek Hough,0.2143158018589019,0.1318061649799347,0.007494362979196,0.7136388957500456,0.0046994256728794,0.7977717399597171,0.5024051986017333,0.574378073196205,False
